"URI","Label","Context_Subject","Context_Object","ContextWeight"
"http://dbpedia.org/ontology/genre","genre","http://dbpedia.org/ontology/Single","http://dbpedia.org/ontology/MusicGenre",9955
"http://dbpedia.org/ontology/occupation","occupation","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/PersonFunction",9941
"http://dbpedia.org/ontology/builder","builder","http://dbpedia.org/ontology/Ship","http://dbpedia.org/ontology/City",9911
"http://dbpedia.org/ontology/parentCompany","parent company","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/Company",9845
"http://dbpedia.org/property/genre","genre","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/MusicGenre",9820
"http://dbpedia.org/property/party","party","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/PoliticalParty",9811
"http://dbpedia.org/ontology/regionServed","region served","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/Country",9785
"http://dbpedia.org/ontology/producer","producer","http://dbpedia.org/ontology/Single","http://dbpedia.org/ontology/MusicalArtist",9711
"http://dbpedia.org/property/extra","extra","http://dbpedia.org/ontology/Film","http://dbpedia.org/ontology/MusicalArtist",9633
"http://dbpedia.org/property/race","Race","http://dbpedia.org/ontology/Jockey","http://dbpedia.org/ontology/HorseRace",9625
"http://dbpedia.org/property/chronology","chronology","http://dbpedia.org/ontology/Album","http://dbpedia.org/ontology/MusicalArtist",9615
"http://dbpedia.org/property/primeminister","primeminister","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/Politician",9596
"http://dbpedia.org/property/commands","commands","http://dbpedia.org/ontology/MilitaryPerson","http://dbpedia.org/ontology/MilitaryUnit",9576
"http://dbpedia.org/ontology/previousWork","previous work","http://dbpedia.org/ontology/Book","http://dbpedia.org/ontology/Book",9575
"http://dbpedia.org/ontology/keyPerson","key person","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/PersonFunction",9551
"http://dbpedia.org/ontology/nationality","nationality","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Country",9538
"http://dbpedia.org/ontology/subsequentWork","subsequent work","http://dbpedia.org/ontology/Book","http://dbpedia.org/ontology/Book",9500
"http://dbpedia.org/property/residence","residence","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/City",9498
"http://dbpedia.org/property/operatingSystem","operating system","http://dbpedia.org/ontology/Software","http://dbpedia.org/ontology/Software",9464
"http://dbpedia.org/ontology/network","network","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/BroadcastNetwork",9382
"http://dbpedia.org/property/successor","successor","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/OfficeHolder",9354
"http://dbpedia.org/ontology/politician","politician","http://dbpedia.org/ontology/PoliticalFunction","http://dbpedia.org/ontology/Politician",9315
"http://dbpedia.org/ontology/hometown","home town","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/City",9284
"http://dbpedia.org/ontology/state","state","http://dbpedia.org/ontology/Tenure","http://dbpedia.org/ontology/AdministrativeRegion",9274
"http://dbpedia.org/ontology/riverMouth","river mouth","http://dbpedia.org/ontology/River","http://dbpedia.org/ontology/River",9248
"http://dbpedia.org/property/language","language","http://dbpedia.org/ontology/Film","http://dbpedia.org/ontology/Language",9059
"http://dbpedia.org/ontology/ground","ground","http://dbpedia.org/ontology/SoccerClubSeason","http://dbpedia.org/ontology/Stadium",9040
"http://dbpedia.org/ontology/homeStadium","home stadium","http://dbpedia.org/ontology/SoccerClubSeason","http://dbpedia.org/ontology/Stadium",9040
"http://dbpedia.org/ontology/recordLabel","record label","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/RecordLabel",8981
"http://dbpedia.org/ontology/broadcastArea","broadcast area","http://dbpedia.org/ontology/RadioStation","http://dbpedia.org/ontology/City",8943
"http://dbpedia.org/property/headCoach","head coach","http://dbpedia.org/ontology/NCAATeamSeason","http://dbpedia.org/ontology/Athlete",8909
"http://dbpedia.org/property/monarch","monarch","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Royalty",8871
"http://dbpedia.org/ontology/associatedMusicalArtist","associated musical artist","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/Band",8831
"http://dbpedia.org/property/label","label","http://dbpedia.org/ontology/Song","http://dbpedia.org/ontology/RecordLabel",8800
"http://dbpedia.org/ontology/owningOrganisation","owning organisation","http://dbpedia.org/ontology/Station","http://dbpedia.org/ontology/PublicTransitSystem",8761
"http://dbpedia.org/ontology/related","related","http://dbpedia.org/ontology/EthnicGroup","http://dbpedia.org/ontology/EthnicGroup",8741
"http://dbpedia.org/ontology/language","language","http://dbpedia.org/ontology/EthnicGroup","http://dbpedia.org/ontology/Language",8683
"http://dbpedia.org/ontology/governor","governor","http://dbpedia.org/ontology/Tenure","http://dbpedia.org/ontology/Politician",8660
"http://dbpedia.org/property/channel","channel","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/TelevisionStation",8617
"http://dbpedia.org/property/precededBy","preceded by","http://dbpedia.org/ontology/Book","http://dbpedia.org/ontology/Book",8579
"http://dbpedia.org/ontology/relatedMeanOfTransportation","related mean of transportation","http://dbpedia.org/ontology/Automobile","http://dbpedia.org/ontology/Automobile",8569
"http://dbpedia.org/property/settlementType","settlement type","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/City",8501
"http://dbpedia.org/ontology/associatedBand","associated band","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/MusicalArtist",8482
"http://dbpedia.org/property/followedBy","followed by","http://dbpedia.org/ontology/Book","http://dbpedia.org/ontology/Book",8472
"http://dbpedia.org/ontology/almaMater","alma mater","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/University",8441
"http://dbpedia.org/property/mouth","mouth","http://dbpedia.org/ontology/River","http://dbpedia.org/ontology/River",8344
"http://dbpedia.org/property/nominee","nominee","http://dbpedia.org/ontology/Election","http://dbpedia.org/ontology/Politician",8339
"http://dbpedia.org/ontology/team","team","http://dbpedia.org/ontology/SoccerManager","http://dbpedia.org/ontology/SoccerClub",8268
"http://dbpedia.org/ontology/manufacturer","manufacturer","http://dbpedia.org/ontology/Aircraft","http://dbpedia.org/ontology/Company",8177
"http://dbpedia.org/property/leagueTopscorer","league topscorer","http://dbpedia.org/ontology/SoccerClubSeason","http://dbpedia.org/ontology/SoccerPlayer",8175
"http://dbpedia.org/ontology/composer","composer","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/MusicalArtist",8164
"http://dbpedia.org/property/occupation","occupation","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/PersonFunction",8151
"http://dbpedia.org/property/currentMembers","current members","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/MusicalArtist",8129
"http://dbpedia.org/property/before","before","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Politician",8109
"http://dbpedia.org/ontology/related","related","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/TelevisionShow",8106
"http://dbpedia.org/ontology/associatedBand","associated band","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/Band",8079
"http://dbpedia.org/property/profession","profession","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/PersonFunction",8055
"http://dbpedia.org/ontology/league","league","http://dbpedia.org/ontology/SoccerClubSeason","http://dbpedia.org/ontology/SoccerLeague",8044
"http://dbpedia.org/ontology/stateOfOrigin","state of origin","http://dbpedia.org/ontology/Athlete","http://dbpedia.org/ontology/Country",8037
"http://dbpedia.org/property/owned","owned","http://dbpedia.org/ontology/Station","http://dbpedia.org/ontology/PublicTransitSystem",7970
"http://dbpedia.org/ontology/politicalLeader","political leader","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/PoliticalFunction",7951
"http://dbpedia.org/property/publisher","publisher","http://dbpedia.org/ontology/VideoGame","http://dbpedia.org/ontology/Company",7942
"http://dbpedia.org/ontology/doctoralAdvisor","doctoral advisor","http://dbpedia.org/ontology/Scientist","http://dbpedia.org/ontology/Scientist",7939
"http://dbpedia.org/property/origin","origin","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/Country",7916
"http://dbpedia.org/ontology/militaryBranch","military branch","http://dbpedia.org/ontology/MilitaryService","http://dbpedia.org/ontology/MilitaryUnit",7899
"http://dbpedia.org/ontology/city","city","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/City",7878
"http://dbpedia.org/ontology/education","education","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/University",7857
"http://dbpedia.org/property/issue","issue","http://dbpedia.org/ontology/Royalty","http://dbpedia.org/ontology/Royalty",7748
"http://dbpedia.org/ontology/city","city","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/City",7731
"http://dbpedia.org/property/parent","parent","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/Company",7720
"http://dbpedia.org/property/shipCountry","Ship country","http://dbpedia.org/ontology/Ship","http://dbpedia.org/ontology/Country",7664
"http://dbpedia.org/property/branch","branch","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/MilitaryUnit",7653
"http://dbpedia.org/ontology/season","season","http://dbpedia.org/ontology/SoccerClub","http://dbpedia.org/ontology/FootballLeagueSeason",7650
"http://dbpedia.org/property/after","after","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Politician",7644
"http://dbpedia.org/property/area","area","http://dbpedia.org/ontology/RadioStation","http://dbpedia.org/ontology/City",7632
"http://dbpedia.org/ontology/championInSingleMale","champion in single male","http://dbpedia.org/ontology/TennisTournament","http://dbpedia.org/ontology/TennisPlayer",7621
"http://dbpedia.org/ontology/binomialAuthority","binomial authority","http://dbpedia.org/ontology/Insect","http://dbpedia.org/ontology/Entomologist",7608
"http://dbpedia.org/property/shipBuilder","Ship builder","http://dbpedia.org/ontology/Ship","http://dbpedia.org/ontology/Company",7579
"http://dbpedia.org/ontology/governor","governor","http://dbpedia.org/ontology/Tenure","http://dbpedia.org/ontology/OfficeHolder",7577
"http://dbpedia.org/property/series","series","http://dbpedia.org/ontology/TelevisionEpisode","http://dbpedia.org/ontology/TelevisionShow",7577
"http://dbpedia.org/property/almaMater","alma mater","http://dbpedia.org/ontology/Scientist","http://dbpedia.org/ontology/University",7565
"http://dbpedia.org/ontology/colour","colour","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/Colour",7536
"http://dbpedia.org/property/next","next","http://dbpedia.org/ontology/TelevisionEpisode","http://dbpedia.org/ontology/TelevisionEpisode",7524
"http://dbpedia.org/ontology/routeStart","route start","http://dbpedia.org/ontology/Road","http://dbpedia.org/ontology/City",7523
"http://dbpedia.org/property/prev","prev","http://dbpedia.org/ontology/TelevisionEpisode","http://dbpedia.org/ontology/TelevisionEpisode",7496
"http://dbpedia.org/property/succeeded","succeeded","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Politician",7483
"http://dbpedia.org/property/governor","Governor","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Politician",7440
"http://dbpedia.org/property/ruProclubs","ru proclubs","http://dbpedia.org/ontology/RugbyPlayer","http://dbpedia.org/ontology/RugbyClub",7388
"http://dbpedia.org/ontology/owner","owner","http://dbpedia.org/ontology/Station","http://dbpedia.org/ontology/PublicTransitSystem",7311
"http://dbpedia.org/ontology/usedInWar","used in war","http://dbpedia.org/ontology/Weapon","http://dbpedia.org/ontology/MilitaryConflict",7296
"http://dbpedia.org/ontology/hometown","home town","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/Country",7268
"http://dbpedia.org/ontology/league","league","http://dbpedia.org/ontology/IceHockeyPlayer","http://dbpedia.org/ontology/IceHockeyLeague",7234
"http://dbpedia.org/ontology/education","education","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/School",7218
"http://dbpedia.org/property/nationalteam","nationalteam","http://dbpedia.org/ontology/SoccerManager","http://dbpedia.org/ontology/SoccerClub",7210
"http://dbpedia.org/property/sisterChannels","sister channels","http://dbpedia.org/ontology/TelevisionStation","http://dbpedia.org/ontology/TelevisionStation",7181
"http://dbpedia.org/ontology/routeJunction","route junction","http://dbpedia.org/ontology/Road","http://dbpedia.org/ontology/Road",7177
"http://dbpedia.org/property/shireCounty","shire county","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/AdministrativeRegion",7173
"http://dbpedia.org/property/alongside","alongside","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Politician",7154
"http://dbpedia.org/ontology/county","county","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/AdministrativeRegion",7110
"http://dbpedia.org/ontology/manufacturer","manufacturer","http://dbpedia.org/ontology/Automobile","http://dbpedia.org/ontology/Company",7107
"http://dbpedia.org/property/associatedActs","associated acts","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/MusicalArtist",7102
"http://dbpedia.org/property/network","network","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/BroadcastNetwork",7071
